subset_id,k,rep,classifier,scores,roc_auc
k10_r43,10,43,random_forest,"SEADL,VFT_sem_sum,UPDRS2,MOCA,UPDRS4,UPDRS3_on,HVLT_IR,GDS,PIGD_on,AXSC_on",0.926986688180718
k10_r44,10,44,random_forest,"VFT_phon_f,HVLT_DR,ESS,VFT_sem_sum,AXSC_off,SCOPA,HY_off,UPDRS3_on,HVLT_IR,GDS",0.8507462686567165
k10_r45,10,45,random_forest,"GDS,UPDRS3_off,LEDD,HVLT_DR,HVLT_IR,SEADL,AXSC_on,SDM,VFT_sem_sum,UPDRS4",0.900121016538927
k10_r46,10,46,random_forest,"MOCA,PIGD_off,UPDRS3_off,RBDScr,PIGD_on,UPDRS3_on,UPDRS2,HY_off,UPDRS4,HVLT_DR",0.9203307785397339
k10_r47,10,47,random_forest,"JLO,MOCA,LNS,UPDRS3_on,VFT_sem_sum,HY_on,ESS,AXSC_on,RBDScr,UPDRS3_off",0.8392496974586526
k10_r48,10,48,random_forest,"UPDRS4,HY_on,UPDRS2,AXSC_off,SEADL,UPDRS1,RBDScr,VFT_phon_f,UPDRS3_off,PIGD_off",0.9438483259378782
k10_r49,10,49,random_forest,"HY_off,SEADL,RBDScr,PIGD_on,AXSC_off,UPDRS2,ESS,UPDRS3_on,GDS,PIGD_off",0.9253731343283582
k1_r0,1,0,xgboost,UPDRS1,0.8706534893102057
k1_r1,1,1,xgboost,AXSC_on,0.7534288019362647
k1_r2,1,2,xgboost,HY_off,0.6421742638160548
k1_r3,1,3,xgboost,VFT_sem_sum,0.6394312222670431
k1_r4,1,4,xgboost,VFT_sem_sum,0.6394312222670431
k1_r5,1,5,xgboost,PIGD_on,0.7702904396934248
k1_r6,1,6,xgboost,UPDRS1,0.8706534893102057
k1_r7,1,7,xgboost,HY_on,0.6604679306171845
k1_r8,1,8,xgboost,MOCA,0.7201895925776524
k1_r9,1,9,xgboost,UPDRS1,0.8706534893102057
k1_r10,1,10,xgboost,JLO,0.7210367083501412
k1_r11,1,11,xgboost,LEDD,0.6555667607906414
k1_r12,1,12,xgboost,AXSC_off,0.7105284388866479
k1_r13,1,13,xgboost,AXSC_on,0.7534288019362647
k1_r14,1,14,xgboost,HY_on,0.6604679306171845
k1_r15,1,15,xgboost,AXSC_on,0.7534288019362647
k1_r16,1,16,xgboost,HVLT_IR,0.6754336425978217
k1_r17,1,17,xgboost,UPDRS2,0.8703509479628883
k1_r18,1,18,xgboost,PIGD_off,0.7461879790237999
k1_r19,1,19,xgboost,HVLT_DR,0.5849939491730537
k1_r20,1,20,xgboost,HVLT_IR,0.6754336425978217
k1_r21,1,21,xgboost,VFT_phon_f,0.6406212182331584
k1_r22,1,22,xgboost,UPDRS4,0.5636546994755951
k1_r23,1,23,xgboost,GDS,0.599515933844292
k1_r24,1,24,xgboost,AXSC_on,0.7534288019362647
k1_r25,1,25,xgboost,HY_off,0.6421742638160548
k1_r26,1,26,xgboost,VFT_sem_sum,0.6394312222670431
k1_r27,1,27,xgboost,PIGD_off,0.7461879790237999
k1_r28,1,28,xgboost,JLO,0.7210367083501412
k1_r29,1,29,xgboost,HVLT_DR,0.5849939491730537
k1_r30,1,30,xgboost,HVLT_DR,0.5849939491730537
k1_r31,1,31,xgboost,MOCA,0.7201895925776524
k1_r32,1,32,xgboost,UPDRS1,0.8706534893102057
k1_r33,1,33,xgboost,JLO,0.7210367083501412
k1_r34,1,34,xgboost,ESS,0.5539330375151271
k1_r35,1,35,xgboost,UPDRS3_on,0.6518959257765229
k1_r36,1,36,xgboost,PIGD_on,0.7702904396934248
k1_r37,1,37,xgboost,PIGD_off,0.7461879790237999
k1_r38,1,38,xgboost,SCOPA,0.6799112545381202
k1_r39,1,39,xgboost,SEADL,0.8367285195643405
k1_r40,1,40,xgboost,UPDRS4,0.5636546994755951
k1_r41,1,41,xgboost,AXSC_off,0.7105284388866479
k1_r42,1,42,xgboost,HY_on,0.6604679306171845
k1_r43,1,43,xgboost,LNS,0.569241629689391
k1_r44,1,44,xgboost,UPDRS3_on,0.6518959257765229
k1_r45,1,45,xgboost,LEDD,0.6555667607906414
k1_r46,1,46,xgboost,HVLT_DR,0.5849939491730537
k1_r47,1,47,xgboost,ESS,0.5539330375151271
k1_r48,1,48,xgboost,HY_off,0.6421742638160548
k1_r49,1,49,xgboost,AXSC_on,0.7534288019362647
k2_r0,2,0,xgboost,"UPDRS4,AXSC_off",0.7257160145219846
k2_r1,2,1,xgboost,"HVLT_IR,HVLT_DR",0.6518959257765228
k2_r2,2,2,xgboost,"JLO,UPDRS2",0.8923356192012909
k2_r3,2,3,xgboost,"HY_off,GDS",0.6827753126260588
k2_r4,2,4,xgboost,"LEDD,LNS",0.6595401371520775
k2_r5,2,5,xgboost,"ESS,RBDScr",0.6125453812020976
k2_r6,2,6,xgboost,"UPDRS3_on,HVLT_DR",0.6856998789834611
k2_r7,2,7,xgboost,"HVLT_DR,UPDRS4",0.6640379185155305
k2_r8,2,8,xgboost,"HVLT_DR,HY_off",0.6229931423961275
k2_r9,2,9,xgboost,"MOCA,SDM",0.7416498588140379
k2_r10,2,10,xgboost,"VFT_sem_sum,ESS",0.6546591367486889
k2_r11,2,11,xgboost,"AXSC_on,SEADL",0.8600645421540944
k2_r12,2,12,xgboost,"UPDRS1,RBDScr",0.8617587736990722
k2_r13,2,13,xgboost,"AXSC_on,VFT_sem_sum",0.7841670028237193
k2_r14,2,14,xgboost,"PIGD_off,VFT_phon_f",0.7557079467527228
k2_r15,2,15,xgboost,"SCOPA,MOCA",0.7836224283985478
k2_r16,2,16,xgboost,"SEADL,UPDRS2",0.8966922146026624
k2_r17,2,17,xgboost,"PIGD_off,UPDRS4",0.7539532069382815
k2_r18,2,18,xgboost,"AXSC_on,LEDD",0.8046793061718435
k2_r19,2,19,xgboost,"SEADL,HVLT_DR",0.8526018555869302
k2_r20,2,20,xgboost,"SCOPA,AXSC_on",0.7956434045986285
k2_r21,2,21,xgboost,"HVLT_DR,HVLT_IR",0.6516538926986688
k2_r22,2,22,xgboost,"UPDRS2,UPDRS3_off",0.9040742234772086
k2_r23,2,23,xgboost,"UPDRS1,VFT_sem_sum",0.8605889471561113
k2_r24,2,24,xgboost,"SEADL,HVLT_DR",0.8526018555869302
k2_r25,2,25,xgboost,"JLO,UPDRS3_on",0.7434247680516338
k2_r26,2,26,xgboost,"JLO,SEADL",0.8500605082694636
k2_r27,2,27,xgboost,"JLO,UPDRS1",0.8951593384429206
k2_r28,2,28,xgboost,"AXSC_on,RBDScr",0.7503832190399355
k2_r29,2,29,xgboost,"LNS,UPDRS3_off",0.7559096409842678
k2_r30,2,30,xgboost,"MOCA,GDS",0.7356595401371521
k2_r31,2,31,xgboost,"VFT_phon_f,LEDD",0.5859620814844695
k2_r32,2,32,xgboost,"UPDRS3_off,MOCA",0.7906010488100041
k2_r33,2,33,xgboost,"PIGD_on,UPDRS3_on",0.790641387656313
k2_r34,2,34,xgboost,"RBDScr,ESS",0.6160145219846712
k2_r35,2,35,xgboost,"SEADL,UPDRS2",0.8966922146026624
k2_r36,2,36,xgboost,"HVLT_IR,AXSC_on",0.7345098830173458
k2_r37,2,37,xgboost,"VFT_sem_sum,SEADL",0.8475998386446147
k2_r38,2,38,xgboost,"PIGD_off,VFT_sem_sum",0.7741427995159339
k2_r39,2,39,xgboost,"LNS,UPDRS4",0.63273497377975
k2_r40,2,40,xgboost,"UPDRS1,LEDD",0.8970149253731343
k2_r41,2,41,xgboost,"LEDD,HY_on",0.7156514723678903
k2_r42,2,42,xgboost,"HY_on,UPDRS4",0.6834610730133118
k2_r43,2,43,xgboost,"GDS,HVLT_IR",0.6840258168616378
k2_r44,2,44,xgboost,"HY_on,HVLT_DR",0.7266841468334005
k2_r45,2,45,xgboost,"UPDRS4,VFT_sem_sum",0.6413674868898749
k2_r46,2,46,xgboost,"MOCA,RBDScr",0.6710367083501412
k2_r47,2,47,xgboost,"LEDD,SEADL",0.8745058491327148
k2_r48,2,48,xgboost,"UPDRS1,GDS",0.8565147236789028
k2_r49,2,49,xgboost,"UPDRS1,LNS",0.8507866075030254
k3_r0,3,0,xgboost,"PIGD_on,LNS,HVLT_IR",0.805264219443324
k3_r1,3,1,xgboost,"LEDD,AXSC_off,SCOPA",0.8219443323920935
k3_r2,3,2,xgboost,"SCOPA,AXSC_on,HY_on",0.7926986688180718
k3_r3,3,3,xgboost,"SCOPA,UPDRS1,UPDRS3_on",0.899475594997983
k3_r4,3,4,xgboost,"HY_on,VFT_sem_sum,UPDRS1",0.8742638160548608
k3_r5,3,5,xgboost,"SDM,RBDScr,AXSC_on",0.7769665187575636
k3_r6,3,6,xgboost,"PIGD_off,VFT_sem_sum,UPDRS3_off",0.8052843888664784
k3_r7,3,7,xgboost,"VFT_sem_sum,SEADL,HY_off",0.8601855586930215
k3_r8,3,8,xgboost,"UPDRS2,UPDRS1,SDM",0.9342880193626463
k3_r9,3,9,xgboost,"AXSC_off,UPDRS3_on,VFT_sem_sum",0.790560709963695
k3_r10,3,10,xgboost,"LEDD,HVLT_DR,UPDRS4",0.71766841468334
k3_r11,3,11,xgboost,"UPDRS1,HY_off,UPDRS2",0.9332795482049213
k3_r12,3,12,xgboost,"AXSC_off,UPDRS4,RBDScr",0.7488100040338845
k3_r13,3,13,xgboost,"JLO,LNS,VFT_sem_sum",0.7028035498184753
k3_r14,3,14,xgboost,"UPDRS3_off,SCOPA,UPDRS2",0.8949979830576845
k3_r15,3,15,xgboost,"GDS,AXSC_on,HVLT_DR",0.7293263412666398
k3_r16,3,16,xgboost,"HY_off,SCOPA,HVLT_DR",0.7493747478822105
k3_r17,3,17,xgboost,"SDM,PIGD_on,UPDRS2",0.9115369100443728
k3_r18,3,18,xgboost,"GDS,SCOPA,AXSC_off",0.7988705123033482
k3_r19,3,19,xgboost,"PIGD_off,VFT_sem_sum,HVLT_DR",0.7853166599435257
k3_r20,3,20,xgboost,"LNS,AXSC_on,UPDRS3_off",0.7937878176684147
k3_r21,3,21,xgboost,"RBDScr,JLO,UPDRS2",0.882291246470351
k3_r22,3,22,xgboost,"HY_off,UPDRS1,SEADL",0.9192012908430818
k3_r23,3,23,xgboost,"SEADL,HY_on,AXSC_off",0.8489713594191205
k3_r24,3,24,xgboost,"RBDScr,UPDRS1,SEADL",0.9207341670028236
k3_r25,3,25,xgboost,"UPDRS3_off,GDS,MOCA",0.8168212989108511
k3_r26,3,26,xgboost,"LNS,HVLT_IR,RBDScr",0.63614360629286
k3_r27,3,27,xgboost,"RBDScr,GDS,AXSC_off",0.7347720855183542
k3_r28,3,28,xgboost,"SDM,SEADL,SCOPA",0.8625252117789431
k3_r29,3,29,xgboost,"GDS,LEDD,MOCA",0.754901169826543
k3_r30,3,30,xgboost,"HVLT_IR,RBDScr,UPDRS3_on",0.7274304154901169
k3_r31,3,31,xgboost,"LEDD,UPDRS2,ESS",0.8952400161355385
k3_r32,3,32,xgboost,"PIGD_on,AXSC_on,MOCA",0.8290237999193223
k3_r33,3,33,xgboost,"RBDScr,GDS,HVLT_DR",0.6460266236385639
k3_r34,3,34,xgboost,"RBDScr,VFT_sem_sum,SEADL",0.8646228317870109
k3_r35,3,35,xgboost,"AXSC_off,UPDRS1,HY_on",0.9009277934651069
k3_r36,3,36,xgboost,"ESS,GDS,UPDRS3_off",0.7937878176684147
k3_r37,3,37,xgboost,"UPDRS3_on,UPDRS1,PIGD_off",0.90843081887858
k3_r38,3,38,xgboost,"HY_on,VFT_phon_f,UPDRS4",0.7417305365066559
k3_r39,3,39,xgboost,"UPDRS3_on,UPDRS4,PIGD_off",0.7940500201694233
k3_r40,3,40,xgboost,"AXSC_off,ESS,LNS",0.7513916901976604
k3_r41,3,41,xgboost,"VFT_sem_sum,HVLT_DR,UPDRS2",0.9019766034691408
k3_r42,3,42,xgboost,"MOCA,SCOPA,UPDRS4",0.7738200887454619
k3_r43,3,43,xgboost,"UPDRS2,GDS,SEADL",0.9074626865671642
k3_r44,3,44,xgboost,"AXSC_on,PIGD_on,HY_off",0.7904396934247679
k3_r45,3,45,xgboost,"LEDD,PIGD_off,UPDRS4",0.7563533682936667
k3_r46,3,46,xgboost,"HY_on,PIGD_off,UPDRS3_on",0.8234167002823719
k3_r47,3,47,xgboost,"JLO,GDS,UPDRS1",0.8793868495361032
k3_r48,3,48,xgboost,"ESS,UPDRS2,RBDScr",0.8737394110528439
k3_r49,3,49,xgboost,"GDS,SEADL,RBDScr",0.8430012101653893
k4_r0,4,0,xgboost,"UPDRS3_off,PIGD_on,ESS,HVLT_DR",0.8145623235175474
k4_r1,4,1,xgboost,"AXSC_on,AXSC_off,UPDRS1,JLO",0.8992335619201292
k4_r2,4,2,xgboost,"SDM,ESS,UPDRS2,UPDRS3_off",0.9254941508672851
k4_r3,4,3,xgboost,"VFT_phon_f,HY_on,HVLT_DR,SEADL",0.8739814441306979
k4_r4,4,4,xgboost,"PIGD_off,SDM,SCOPA,UPDRS1",0.8937071399757966
k4_r5,4,5,xgboost,"MOCA,RBDScr,AXSC_on,HVLT_IR",0.7705123033481242
k4_r6,4,6,xgboost,"VFT_sem_sum,SCOPA,JLO,HY_off",0.7980233965308592
k4_r7,4,7,xgboost,"UPDRS1,SEADL,VFT_phon_f,LEDD",0.9240822912464703
k4_r8,4,8,xgboost,"HVLT_DR,MOCA,SCOPA,LEDD",0.8141185962081484
k4_r9,4,9,xgboost,"LEDD,UPDRS1,ESS,HY_on",0.9135941912061314
k4_r10,4,10,xgboost,"UPDRS4,PIGD_off,RBDScr,UPDRS2",0.8644211375554659
k4_r11,4,11,xgboost,"PIGD_on,ESS,SDM,UPDRS2",0.9115772488906817
k4_r12,4,12,xgboost,"UPDRS1,UPDRS2,HVLT_IR,VFT_sem_sum",0.9373134328358209
k4_r13,4,13,xgboost,"PIGD_off,GDS,UPDRS4,UPDRS3_on",0.7864058087938686
k4_r14,4,14,xgboost,"AXSC_on,SEADL,HVLT_DR,VFT_phon_f",0.8855990318676886
k4_r15,4,15,xgboost,"PIGD_on,HVLT_DR,HY_off,AXSC_on",0.7620411456232351
k4_r16,4,16,xgboost,"PIGD_on,UPDRS4,MOCA,VFT_sem_sum",0.8138563937071399
k4_r17,4,17,xgboost,"PIGD_on,VFT_phon_f,RBDScr,HVLT_IR",0.8138362242839855
k4_r18,4,18,xgboost,"HVLT_IR,UPDRS1,PIGD_on,PIGD_off",0.9071399757966921
k4_r19,4,19,xgboost,"HY_on,VFT_phon_f,ESS,UPDRS3_on",0.7525615167406212
k4_r20,4,20,xgboost,"HY_on,LEDD,MOCA,PIGD_off",0.8393707139975797
k4_r21,4,21,xgboost,"SDM,HY_on,SEADL,LEDD",0.8714400968132311
k4_r22,4,22,xgboost,"AXSC_off,HVLT_IR,RBDScr,LEDD",0.7710770471964502
k4_r23,4,23,xgboost,"AXSC_off,HY_on,VFT_sem_sum,VFT_phon_f",0.7808793868495361
k4_r24,4,24,xgboost,"HVLT_DR,VFT_sem_sum,UPDRS2,UPDRS3_on",0.9052037111738606
k4_r25,4,25,xgboost,"HVLT_IR,MOCA,LNS,RBDScr",0.6868495361032675
k4_r26,4,26,xgboost,"UPDRS4,LNS,HY_on,VFT_phon_f",0.7205526421944332
k4_r27,4,27,xgboost,"LEDD,PIGD_off,PIGD_on,SEADL",0.8796692214602662
k4_r28,4,28,xgboost,"GDS,VFT_sem_sum,PIGD_on,HVLT_IR",0.8056474384832594
k4_r29,4,29,xgboost,"HVLT_IR,AXSC_on,HY_on,GDS",0.7657119806373536
k4_r30,4,30,xgboost,"UPDRS2,HY_off,MOCA,UPDRS3_off",0.928479225494151
k4_r31,4,31,xgboost,"GDS,AXSC_off,PIGD_on,UPDRS2",0.9031060911657925
k4_r32,4,32,xgboost,"JLO,HY_off,UPDRS1,GDS",0.8806776926179911
k4_r33,4,33,xgboost,"UPDRS2,GDS,ESS,UPDRS4",0.9084308188785801
k4_r34,4,34,xgboost,"AXSC_off,VFT_phon_f,GDS,AXSC_on",0.7539330375151272
k4_r35,4,35,xgboost,"UPDRS3_on,SDM,HY_off,MOCA",0.8105687777329568
k4_r36,4,36,xgboost,"GDS,SDM,ESS,UPDRS2",0.9147640177490923
k4_r37,4,37,xgboost,"VFT_sem_sum,SEADL,HVLT_IR,AXSC_off",0.8441710367083501
k4_r38,4,38,xgboost,"SDM,ESS,MOCA,HVLT_DR",0.7479628882613958
k4_r39,4,39,xgboost,"LEDD,GDS,AXSC_off,UPDRS1",0.8975796692214604
k4_r40,4,40,xgboost,"AXSC_on,VFT_phon_f,ESS,HY_off",0.7788221056877774
k4_r41,4,41,xgboost,"PIGD_on,RBDScr,HY_off,PIGD_off",0.8252924566357402
k4_r42,4,42,xgboost,"HVLT_IR,RBDScr,HY_on,LNS",0.7018555869302139
k4_r43,4,43,xgboost,"JLO,UPDRS2,ESS,UPDRS3_on",0.8757966922146027
k4_r44,4,44,xgboost,"HY_off,UPDRS1,UPDRS4,JLO",0.8938684953610327
k4_r45,4,45,xgboost,"HY_on,HVLT_DR,UPDRS2,SDM",0.908793868495361
k4_r46,4,46,xgboost,"GDS,PIGD_off,UPDRS3_off,HY_off",0.7944332392093587
k4_r47,4,47,xgboost,"UPDRS2,SEADL,PIGD_off,AXSC_off",0.8985478015328762
k4_r48,4,48,xgboost,"LEDD,JLO,SEADL,UPDRS3_off",0.8945139169019766
k4_r49,4,49,xgboost,"LEDD,RBDScr,AXSC_off,VFT_phon_f",0.7557482855990318
k5_r0,5,0,xgboost,"SCOPA,AXSC_off,UPDRS3_off,HVLT_DR,ESS",0.8229528035498185
k5_r1,5,1,xgboost,"UPDRS3_off,ESS,PIGD_off,RBDScr,HY_off",0.8233561920129084
k5_r2,5,2,xgboost,"UPDRS2,PIGD_on,JLO,UPDRS3_off,SEADL",0.9296490520371118
k5_r3,5,3,xgboost,"MOCA,PIGD_on,SCOPA,AXSC_off,UPDRS3_off",0.8582089552238806
k5_r4,5,4,xgboost,"UPDRS4,UPDRS3_off,HY_off,RBDScr,PIGD_on",0.8198063735377169
k5_r5,5,5,xgboost,"UPDRS2,UPDRS3_off,UPDRS3_on,AXSC_on,SEADL",0.9125857200484065
k5_r6,5,6,xgboost,"AXSC_off,SCOPA,MOCA,UPDRS3_on,HY_off",0.827027027027027
k5_r7,5,7,xgboost,"PIGD_off,AXSC_on,AXSC_off,HY_off,ESS",0.8181928196853571
k5_r8,5,8,xgboost,"JLO,UPDRS1,PIGD_on,HY_off,HVLT_IR",0.9047196450181524
k5_r9,5,9,xgboost,"VFT_phon_f,UPDRS2,AXSC_on,AXSC_off,HY_on",0.8983864461476402
k5_r10,5,10,xgboost,"SEADL,AXSC_off,UPDRS1,HVLT_IR,GDS",0.9053650665590964
k5_r11,5,11,xgboost,"MOCA,HVLT_IR,UPDRS3_off,LEDD,ESS",0.8251714400968132
k5_r12,5,12,xgboost,"RBDScr,UPDRS4,UPDRS1,HY_on,VFT_phon_f",0.8452198467123841
k5_r13,5,13,xgboost,"LEDD,MOCA,PIGD_off,HY_off,SDM",0.8307785397337636
k5_r14,5,14,xgboost,"VFT_phon_f,HVLT_DR,LEDD,SCOPA,JLO",0.8011294876966519
k5_r15,5,15,xgboost,"HVLT_IR,AXSC_on,ESS,UPDRS2,HVLT_DR",0.8971359419120614
k5_r16,5,16,xgboost,"ESS,GDS,UPDRS2,UPDRS1,PIGD_on",0.9467527228721259
k5_r17,5,17,xgboost,"VFT_phon_f,SDM,LNS,HY_on,SEADL",0.8552238805970149
k5_r18,5,18,xgboost,"SEADL,PIGD_on,HY_on,SDM,UPDRS4",0.8776522791448165
k5_r19,5,19,xgboost,"MOCA,UPDRS2,VFT_sem_sum,ESS,LNS",0.9040742234772086
k5_r20,5,20,xgboost,"SEADL,SDM,HVLT_IR,ESS,GDS",0.8774909237595804
k5_r21,5,21,xgboost,"UPDRS4,HY_off,RBDScr,VFT_sem_sum,HVLT_IR",0.717991125453812
k5_r22,5,22,xgboost,"HY_on,HVLT_DR,AXSC_off,PIGD_off,JLO",0.8066155707946754
k5_r23,5,23,xgboost,"VFT_sem_sum,HVLT_DR,SCOPA,AXSC_on,HY_off",0.8150463896732553
k5_r24,5,24,xgboost,"UPDRS3_on,VFT_sem_sum,UPDRS3_off,UPDRS1,LNS",0.8951996772892294
k5_r25,5,25,xgboost,"PIGD_on,JLO,LNS,UPDRS3_on,SCOPA",0.8234368697055263
k5_r26,5,26,xgboost,"HY_off,UPDRS3_on,UPDRS3_off,PIGD_off,VFT_sem_sum",0.8223880597014926
k5_r27,5,27,xgboost,"UPDRS2,LEDD,SEADL,RBDScr,MOCA",0.9250907624041952
k5_r28,5,28,xgboost,"UPDRS3_on,HVLT_DR,VFT_sem_sum,PIGD_on,GDS",0.8018555869302137
k5_r29,5,29,xgboost,"AXSC_off,SDM,UPDRS2,HY_off,VFT_phon_f",0.8834207341670028
k5_r30,5,30,xgboost,"UPDRS4,HVLT_IR,HVLT_DR,HY_on,SDM",0.767305365066559
k5_r31,5,31,xgboost,"HY_on,JLO,ESS,GDS,PIGD_off",0.8320290439693424
k5_r32,5,32,xgboost,"HVLT_DR,VFT_sem_sum,JLO,PIGD_on,UPDRS2",0.918233158531666
k5_r33,5,33,xgboost,"UPDRS3_off,VFT_phon_f,HVLT_DR,SEADL,LEDD",0.8919725695845099
k5_r34,5,34,xgboost,"SEADL,PIGD_on,UPDRS3_on,MOCA,AXSC_on",0.8855183541750706
k5_r35,5,35,xgboost,"PIGD_on,JLO,HY_on,HVLT_IR,VFT_sem_sum",0.8295885437676482
k5_r36,5,36,xgboost,"HY_on,JLO,AXSC_on,AXSC_off,SEADL",0.8751109318273498
k5_r37,5,37,xgboost,"JLO,HY_off,VFT_phon_f,UPDRS3_on,HY_on",0.7844695441710368
k5_r38,5,38,xgboost,"AXSC_off,AXSC_on,JLO,RBDScr,HVLT_DR",0.8068979427188382
k5_r39,5,39,xgboost,"PIGD_off,SDM,VFT_phon_f,RBDScr,VFT_sem_sum",0.7925776522791448
k5_r40,5,40,xgboost,"GDS,AXSC_on,VFT_sem_sum,LEDD,HVLT_IR",0.8155304558289633
k5_r41,5,41,xgboost,"VFT_phon_f,SDM,UPDRS4,JLO,AXSC_on",0.8078055667607906
k5_r42,5,42,xgboost,"ESS,HY_on,MOCA,UPDRS3_off,JLO",0.8370713997579668
k5_r43,5,43,xgboost,"SCOPA,VFT_phon_f,PIGD_on,UPDRS3_off,HVLT_IR",0.8630092779346511
k5_r44,5,44,xgboost,"SDM,PIGD_on,LEDD,GDS,AXSC_off",0.8217829770068575
k5_r45,5,45,xgboost,"AXSC_off,HY_off,HVLT_DR,LEDD,SCOPA",0.8255748285599032
k5_r46,5,46,xgboost,"UPDRS3_on,HY_on,UPDRS1,PIGD_off,HVLT_DR",0.9153287615974184
k5_r47,5,47,xgboost,"LEDD,UPDRS1,ESS,VFT_phon_f,JLO",0.9017749092375957
k5_r48,5,48,xgboost,"SDM,LNS,UPDRS3_off,HY_off,PIGD_off",0.8337636143606292
k5_r49,5,49,xgboost,"HVLT_DR,GDS,HY_off,PIGD_on,LEDD",0.8158935054457443
k6_r0,6,0,xgboost,"UPDRS1,UPDRS4,AXSC_off,SEADL,UPDRS3_on,LNS",0.9269060104881001
k6_r1,6,1,xgboost,"UPDRS3_on,MOCA,VFT_phon_f,AXSC_off,UPDRS3_off,PIGD_on",0.8394110528438886
k6_r2,6,2,xgboost,"SDM,AXSC_on,ESS,HY_off,SEADL,AXSC_off",0.863735377168213
k6_r3,6,3,xgboost,"UPDRS3_on,HY_off,MOCA,UPDRS1,LNS,PIGD_off",0.9139975796692215
k6_r4,6,4,xgboost,"AXSC_on,VFT_sem_sum,SEADL,UPDRS3_off,MOCA,HVLT_IR",0.8842678499394917
k6_r5,6,5,xgboost,"MOCA,JLO,LEDD,PIGD_off,VFT_phon_f,PIGD_on",0.837595804759984
k6_r6,6,6,xgboost,"VFT_phon_f,HVLT_IR,SDM,SCOPA,UPDRS1,ESS",0.8902379991932231
k6_r7,6,7,xgboost,"LEDD,UPDRS3_on,SDM,VFT_sem_sum,RBDScr,HY_on",0.8044776119402985
k6_r8,6,8,xgboost,"SEADL,SDM,HVLT_DR,UPDRS2,UPDRS1,LNS",0.935941912061315
k6_r9,6,9,xgboost,"PIGD_on,MOCA,ESS,HVLT_DR,UPDRS3_on,LNS",0.8241226300927794
k6_r10,6,10,xgboost,"UPDRS3_on,JLO,UPDRS3_off,UPDRS4,RBDScr,PIGD_off",0.8311819281968535
k6_r11,6,11,xgboost,"VFT_phon_f,SCOPA,PIGD_off,LEDD,PIGD_on,GDS",0.8476805163372327
k6_r12,6,12,xgboost,"SCOPA,LNS,MOCA,AXSC_off,JLO,LEDD",0.8577248890681726
k6_r13,6,13,xgboost,"UPDRS3_off,HVLT_IR,ESS,SDM,SEADL,UPDRS4",0.9007664380798709
k6_r14,6,14,xgboost,"LEDD,ESS,UPDRS3_off,PIGD_off,RBDScr,UPDRS2",0.9002823719241629
k6_r15,6,15,xgboost,"AXSC_on,JLO,SEADL,HVLT_DR,VFT_phon_f,GDS",0.8886647841871722
k6_r16,6,16,xgboost,"ESS,HVLT_DR,JLO,UPDRS4,MOCA,AXSC_off",0.8104074223477208
k6_r17,6,17,xgboost,"HY_on,SCOPA,GDS,HVLT_IR,JLO,PIGD_on",0.8251714400968133
k6_r18,6,18,xgboost,"SCOPA,UPDRS3_on,UPDRS1,LEDD,SDM,UPDRS3_off",0.9328761597418314
k6_r19,6,19,xgboost,"GDS,PIGD_on,SCOPA,HY_off,UPDRS3_on,VFT_sem_sum",0.836748688987495
k6_r20,6,20,xgboost,"RBDScr,UPDRS4,GDS,HY_on,SDM,VFT_phon_f",0.8007664380798709
k6_r21,6,21,xgboost,"SCOPA,VFT_phon_f,PIGD_off,UPDRS1,UPDRS4,UPDRS3_off",0.8970552642194433
k6_r22,6,22,xgboost,"SCOPA,ESS,UPDRS3_off,AXSC_on,JLO,VFT_phon_f",0.8505042355788623
k6_r23,6,23,xgboost,"LEDD,PIGD_on,MOCA,SCOPA,HVLT_IR,HVLT_DR",0.8596611536910045
k6_r24,6,24,xgboost,"VFT_sem_sum,AXSC_on,HVLT_DR,UPDRS4,UPDRS3_on,LEDD",0.8047599838644616
k6_r25,6,25,xgboost,"SCOPA,ESS,UPDRS2,UPDRS1,GDS,UPDRS3_off",0.9393303751512707
k6_r26,6,26,xgboost,"SDM,HVLT_DR,UPDRS1,SCOPA,SEADL,UPDRS2",0.9425978217022992
k6_r27,6,27,xgboost,"JLO,VFT_sem_sum,PIGD_off,HY_off,UPDRS3_off,SCOPA",0.8538120209762
k6_r28,6,28,xgboost,"AXSC_on,GDS,HY_on,ESS,SCOPA,MOCA",0.818999596611537
k6_r29,6,29,xgboost,"GDS,UPDRS2,AXSC_on,HY_off,RBDScr,UPDRS3_on",0.9063735377168213
k6_r30,6,30,xgboost,"HVLT_DR,UPDRS4,RBDScr,VFT_phon_f,MOCA,SEADL",0.8702702702702703
k6_r31,6,31,xgboost,"HY_off,LNS,SCOPA,UPDRS3_off,LEDD,UPDRS2",0.9149253731343284
k6_r32,6,32,xgboost,"UPDRS1,SDM,UPDRS2,PIGD_off,HY_off,SCOPA",0.9283985478015329
k6_r33,6,33,xgboost,"HVLT_IR,AXSC_off,UPDRS2,JLO,UPDRS3_on,LEDD",0.8895522388059701
k6_r34,6,34,xgboost,"PIGD_off,UPDRS2,HVLT_IR,HVLT_DR,VFT_phon_f,JLO",0.890964098426785
k6_r35,6,35,xgboost,"UPDRS2,UPDRS4,AXSC_off,SCOPA,JLO,VFT_sem_sum",0.8896732553448972
k6_r36,6,36,xgboost,"UPDRS4,JLO,AXSC_on,UPDRS3_off,PIGD_on,SCOPA",0.8642597821702299
